pitcher_name,month,type,pitch_type,px,pz
Max Scherzer,4,X,FT,-0.54,3.42
Max Scherzer,4,B,SL,1.48,0.48
Max Scherzer,4,S,CH,0.57,2.62
Max Scherzer,4,B,SL,-0.92,2.69
Max Scherzer,4,S,CH,-0.18,2.13
Max Scherzer,4,X,SL,0.27,3.32
Max Scherzer,4,B,CH,-0.62,0.54
Max Scherzer,4,S,CH,-0.87,1.72
Max Scherzer,4,B,FF,-0.34,4.15
Max Scherzer,4,X,CH,-0.6,1.42
Max Scherzer,4,X,SL,0.47,2.78
Max Scherzer,4,B,FT,-1.05,3.41
Max Scherzer,4,S,CH,-0.73,2.65
Max Scherzer,4,X,FT,-0.26,2.54
Clayton Kershaw,4,S,SL,0.06,2.29
Clayton Kershaw,4,S,CU,-0.04,1.04
Clayton Kershaw,4,S,CU,0.32,1.69
Clayton Kershaw,4,S,FF,-0.19,2.76
Clayton Kershaw,4,X,FT,0.75,2.96
Clayton Kershaw,4,B,SL,0.55,4.09
Clayton Kershaw,4,S,SL,0.72,1.9
Clayton Kershaw,4,B,SL,0.04,4.04
Clayton Kershaw,4,S,FF,0.2,2.53
Clayton Kershaw,4,B,SL,0.53,0.93
Clayton Kershaw,4,B,SL,-0.12,4.22
Clayton Kershaw,4,S,FF,-0.32,1.82
Clayton Kershaw,4,B,CU,-0.18,0.67
Clayton Kershaw,4,X,FF,0.16,2.85
Clayton Kershaw,4,S,SL,-0.88,2.08
Clayton Kershaw,4,B,FF,-0.86,1.55
Clayton Kershaw,4,B,SL,1,0.56
Clayton Kershaw,4,B,SL,0.92,1.09
Clayton Kershaw,4,S,SL,0.25,2.29
Clayton Kershaw,4,X,SL,0.48,2.72
Clayton Kershaw,4,B,FF,1.26,3.6
Clayton Kershaw,4,X,SL,0.05,2.22
Clayton Kershaw,4,B,FF,0.45,4.25
Clayton Kershaw,4,S,FF,-0.17,3.18
Clayton Kershaw,4,S,FF,-0.58,2.74
Clayton Kershaw,4,S,FF,-0.32,4.54
Max Scherzer,4,S,FT,-0.16,2.02
Max Scherzer,4,S,FT,-0.4,2.22
Max Scherzer,4,B,FT,-0.84,1.54
Max Scherzer,4,B,CH,2.06,0.45
Max Scherzer,4,X,CH,0.57,2.25
Max Scherzer,4,S,FF,-0.48,2.8
Max Scherzer,4,X,FT,0.23,3.34
Max Scherzer,4,S,CU,0.62,3.35
Max Scherzer,4,S,FT,0.21,3.02
Max Scherzer,4,B,FT,-1.31,4.47
Max Scherzer,4,B,SL,-1.3,1.2
Max Scherzer,4,S,FT,-0.7,3.01
Max Scherzer,4,S,FT,-0.29,2.5
Max Scherzer,4,X,CH,-0.65,1.69
Clayton Kershaw,4,B,SL,0.87,1.6
Clayton Kershaw,4,S,FF,0.17,3.17
Clayton Kershaw,4,B,SL,0.54,0.55
Clayton Kershaw,4,B,SL,-0.36,0.33
Clayton Kershaw,4,X,FF,0.08,3.49
Clayton Kershaw,4,S,FF,-0.55,4.13
Clayton Kershaw,4,B,CU,0.43,0.41
Clayton Kershaw,4,X,FF,-0.04,3.05
Clayton Kershaw,4,S,FF,-0.41,2.6
Clayton Kershaw,4,B,CU,0.89,-1.09
Clayton Kershaw,4,B,SL,0.41,1.22
Clayton Kershaw,4,X,SL,0.33,2.14
Clayton Kershaw,4,B,SL,0.02,-0.14
Clayton Kershaw,4,S,FF,-0.52,1.38
Clayton Kershaw,4,B,CU,1,0.86
Clayton Kershaw,4,X,FF,1.1,3.14
Max Scherzer,4,S,CU,-1,2.65
Max Scherzer,4,S,FT,0.23,3.7
Max Scherzer,4,B,CH,0.92,-0.24
Max Scherzer,4,X,CH,0.24,2.07
Max Scherzer,4,S,FT,-0.38,1.93
Max Scherzer,4,S,FT,-0.05,2.78
Max Scherzer,4,B,FT,-1.04,4.49
Max Scherzer,4,B,SL,-0.81,1.5
Max Scherzer,4,B,CH,-1.56,4.01
Max Scherzer,4,S,FT,-0.3,1.95
Max Scherzer,4,S,SL,-0.84,2.51
Max Scherzer,4,B,FT,-0.94,2.98
Max Scherzer,4,S,FT,0.05,2.86
Max Scherzer,4,S,FT,-0.76,2.89
Clayton Kershaw,4,S,FF,0.92,2.28
Clayton Kershaw,4,S,CU,-0.31,2.38
Clayton Kershaw,4,B,SL,1.24,0.5
Clayton Kershaw,4,X,CU,0.09,1.65
Clayton Kershaw,4,S,FF,-0.39,2.32
Clayton Kershaw,4,X,FT,0.69,3.29
Clayton Kershaw,4,B,FF,0.9,3.79
Clayton Kershaw,4,S,FF,0.42,2.46
Clayton Kershaw,4,B,FF,0.28,3.93
Clayton Kershaw,4,X,SL,0.13,1.65
Clayton Kershaw,4,S,FF,0.22,2.6
Clayton Kershaw,4,B,CU,-0.4,-0.7
Clayton Kershaw,4,X,FT,0.09,2.03
Clayton Kershaw,4,B,FF,0.93,1.22
Clayton Kershaw,4,S,FF,-0.44,2.5
Clayton Kershaw,4,B,FF,-0.23,4.33
Clayton Kershaw,4,S,FF,-0.57,1.92
Clayton Kershaw,4,S,CU,0.56,1.13
Max Scherzer,4,S,CH,-0.01,1.45
Max Scherzer,4,X,FT,0.67,2.51
Max Scherzer,4,S,FT,0.01,2.51
Max Scherzer,4,B,FT,-1.17,3.07
Max Scherzer,4,B,SL,-1.19,2.39
Max Scherzer,4,B,CH,0.4,1.18
Max Scherzer,4,S,FT,-0.48,2.62
Max Scherzer,4,X,FT,0.16,2.4
Max Scherzer,4,S,FT,-0.21,2.46
Max Scherzer,4,S,FT,-0.3,1.97
Max Scherzer,4,S,FF,-1.1,2.88
Max Scherzer,4,S,FF,0.52,4.59
Max Scherzer,4,B,CH,-0.11,0.57
Max Scherzer,4,B,SL,0.16,-0.11
Max Scherzer,4,X,FF,0.37,3.18
Max Scherzer,4,B,FT,-0.98,3.12
Max Scherzer,4,B,CU,-1.25,2.15
Max Scherzer,4,S,CH,-0.2,1.33
Max Scherzer,4,B,SL,0.19,0.49
Max Scherzer,4,S,FT,0.35,2.01
Max Scherzer,4,S,FF,0.17,3.7
Max Scherzer,4,X,FF,0.17,2.09
Clayton Kershaw,4,X,FF,-0.208,2.368
Clayton Kershaw,4,B,FF,0.68,1.18
Clayton Kershaw,4,B,FF,0.117,1.084
Clayton Kershaw,4,S,FF,0.614,2.951
Clayton Kershaw,4,S,FF,-0.077,1.779
Clayton Kershaw,4,S,FF,-0.245,3.648
Clayton Kershaw,4,B,SL,-0.811,4.199
Clayton Kershaw,4,S,FF,0.409,2.209
Clayton Kershaw,4,S,FF,-0.056,4.025
Clayton Kershaw,4,B,SL,0.802,2.171
Clayton Kershaw,4,S,FF,0.754,2.97
Clayton Kershaw,4,S,SL,0.068,2.019
Clayton Kershaw,4,B,SL,0.01,-0.246
Clayton Kershaw,4,S,CU,-0.487,1.351
Clayton Kershaw,4,B,FF,-1.128,2.598
Clayton Kershaw,4,S,FF,-0.605,1.088
Clayton Kershaw,4,X,CU,-0.066,3.083
Clayton Kershaw,4,B,FF,1.291,2.444
Clayton Kershaw,4,S,FF,0.015,1.603
Clayton Kershaw,4,S,FF,-0.691,1.332
Clayton Kershaw,4,S,CU,-0.256,2.693
Clayton Kershaw,4,S,SL,-0.555,1.556
Clayton Kershaw,4,S,FF,0.787,3.03
Clayton Kershaw,4,B,FF,1.594,1.686
Clayton Kershaw,4,X,FF,-0.194,2.999
Clayton Kershaw,4,B,CU,-1.38,3.55
Clayton Kershaw,4,X,FF,-0.189,1.543
Clayton Kershaw,4,S,FF,-0.192,3.21
Clayton Kershaw,4,B,FF,0.77,3.355
Clayton Kershaw,4,S,FF,0.578,3.417
Clayton Kershaw,4,S,FF,-0.074,2.703
Clayton Kershaw,4,B,FF,-0.76,3.611
Clayton Kershaw,4,X,FF,-0.353,2.517
Clayton Kershaw,4,S,FF,0.056,2.722
Clayton Kershaw,4,S,SL,-0.184,1.431
Clayton Kershaw,4,S,CU,-0.287,-0.919
Clayton Kershaw,4,B,FF,0.157,3.525
Clayton Kershaw,4,S,SL,-1.095,2.693
Clayton Kershaw,4,S,SL,-0.804,2.624
Clayton Kershaw,4,B,FF,1.655,3.18
Clayton Kershaw,4,S,SL,-0.743,2.165
Clayton Kershaw,4,X,SL,-0.076,2.52
Clayton Kershaw,4,S,FF,0.631,2.751
Clayton Kershaw,4,S,CU,-0.851,1.766
Clayton Kershaw,4,S,FF,-0.634,2.06
Clayton Kershaw,4,X,FF,0.406,2.454
Clayton Kershaw,4,S,FF,-0.061,2.235
Clayton Kershaw,4,S,FF,0.068,3.115
Clayton Kershaw,4,X,FF,-0.65,2.546
Clayton Kershaw,4,S,FF,1.063,2.172
Clayton Kershaw,4,B,SL,-0.392,4.096
Clayton Kershaw,4,S,FF,0.929,2.029
Clayton Kershaw,4,S,CU,0.175,-0.825
Clayton Kershaw,4,X,FF,-0.684,2.659
Clayton Kershaw,4,B,FF,0.308,1.264
Clayton Kershaw,4,S,FF,-0.068,2.861
Clayton Kershaw,4,S,FF,-0.118,3.55
Clayton Kershaw,4,S,CU,0.884,1.793
Clayton Kershaw,4,S,FF,-0.856,1.804
Clayton Kershaw,4,B,CU,-0.04,0.83
Clayton Kershaw,4,S,FF,-1.307,2.725
Clayton Kershaw,4,S,CU,0.528,2.662
Clayton Kershaw,4,S,SL,-0.078,2.373
Clayton Kershaw,4,S,SL,-0.873,1.892
Clayton Kershaw,4,S,SL,-0.85,2.572
Clayton Kershaw,4,B,SL,-0.836,1.293
Clayton Kershaw,4,B,FF,-1.278,1.829
Clayton Kershaw,4,S,FF,-0.743,2.349
Clayton Kershaw,4,S,FF,0.08,2.35
Clayton Kershaw,4,S,FF,0.577,2.925
Clayton Kershaw,4,S,SL,-0.912,2.852
Clayton Kershaw,4,S,FF,-0.654,3.665
Clayton Kershaw,4,B,CU,-0.281,0.747
Clayton Kershaw,4,B,FF,-1.473,2.087
Clayton Kershaw,4,X,SL,-0.62,1.728
Clayton Kershaw,4,S,SL,-0.144,1.628
Clayton Kershaw,4,X,CU,-0.111,1.686
Clayton Kershaw,4,X,SL,-0.678,3.081
Clayton Kershaw,4,B,FF,-0.785,4.113
Clayton Kershaw,4,B,SL,0.101,1.443
Clayton Kershaw,4,S,FF,0.727,2.15
Clayton Kershaw,4,B,FF,0.728,3.838
Clayton Kershaw,4,X,FF,0.549,3.063
Clayton Kershaw,4,S,FF,0.192,2.838
Clayton Kershaw,4,S,CU,-0.143,2.213
Clayton Kershaw,4,B,SL,1.266,4.046
Clayton Kershaw,4,S,FF,0.185,4.091
Clayton Kershaw,4,B,CU,1.088,3.544
Clayton Kershaw,4,S,FF,-0.83,2.309
Clayton Kershaw,4,X,FF,-0.402,2.062
Clayton Kershaw,4,S,SL,0.131,2.59
Clayton Kershaw,4,B,CU,0.338,1.133
Clayton Kershaw,4,S,FF,-0.936,2.404
Clayton Kershaw,4,B,FF,1.824,2.409
Clayton Kershaw,4,S,SL,0.378,1.268
Clayton Kershaw,4,B,FF,-0.53,3.296
Clayton Kershaw,4,X,FF,-0.182,2.938
Clayton Kershaw,4,B,FF,0.144,3.777
Clayton Kershaw,4,S,SL,-1.063,1.882
Clayton Kershaw,4,S,CU,0.497,3.15
Clayton Kershaw,4,B,FT,2.298,4.861
Clayton Kershaw,4,X,CU,0.385,3.619
Clayton Kershaw,4,S,FF,-0.126,3.117
Clayton Kershaw,4,B,CU,0.66,1.095
Clayton Kershaw,4,S,FF,-0.11,1.808
Clayton Kershaw,4,B,FF,-0.735,1.461
Clayton Kershaw,4,B,CU,0.459,1.381
Clayton Kershaw,4,S,FF,0.157,1.818
Clayton Kershaw,4,S,FF,0.147,3.502
Clayton Kershaw,4,B,FF,-1.4,1.394
Max Scherzer,4,S,FT,-0.524,2.604
Max Scherzer,4,B,FF,-1.525,3.666
Max Scherzer,4,B,CH,-1.156,1.482
Max Scherzer,4,S,FF,-0.505,2.592
Max Scherzer,4,X,FT,-0.366,2.598
Max Scherzer,4,B,CH,-0.055,0.585
Max Scherzer,4,S,CH,-1.019,1.94
Max Scherzer,4,S,FT,-0.038,1.701
Max Scherzer,4,B,SL,1.784,0.713
Max Scherzer,4,B,CH,-0.421,1.255
Max Scherzer,4,X,FT,-0.619,2.31
Max Scherzer,4,S,FT,0.175,2.25
Max Scherzer,4,B,FF,-0.654,1.122
Max Scherzer,4,B,SL,0.803,0.045
Max Scherzer,4,S,FT,-1.084,2.705
Max Scherzer,4,X,FT,-0.237,1.733
Max Scherzer,4,S,FT,-1.098,1.833
Max Scherzer,4,X,FT,0.502,2.515
Max Scherzer,4,S,SL,-0.451,2.286
Max Scherzer,4,S,FT,-1.183,2.552
Max Scherzer,4,B,FT,-0.42,4.797
Max Scherzer,4,B,FT,-1.978,4.839
Max Scherzer,4,B,SL,1.118,1.524
Max Scherzer,4,S,CH,0.49,1.004
Max Scherzer,4,B,FT,-1.573,2.794
Max Scherzer,4,B,SL,1.107,1.099
Max Scherzer,4,S,CH,0.221,1.407
Max Scherzer,4,S,FT,-1.374,2.433
Max Scherzer,4,S,FT,-1,3.131
Max Scherzer,4,X,FT,-0.122,3.308
Max Scherzer,4,B,SL,0.668,0.75
Max Scherzer,4,B,FT,-1.218,2.011
Max Scherzer,4,B,FT,-1.12,2.755
Max Scherzer,4,B,FT,-1.669,2.919
Max Scherzer,4,B,FT,-0.984,2.742
Max Scherzer,4,X,CH,-0.466,2.018
Max Scherzer,4,X,FT,0.382,1.422
Max Scherzer,4,B,CU,0.359,1.118
Max Scherzer,4,B,FT,0.701,1.882
Max Scherzer,4,S,FT,-0.442,2.561
Max Scherzer,4,S,FT,0.499,1.981
Max Scherzer,4,S,SL,0.213,2.738
Max Scherzer,4,S,FF,-0.281,1.854
Max Scherzer,4,S,CH,-0.534,0.566
Max Scherzer,4,B,CH,-0.314,1.068
Max Scherzer,4,S,FT,0.11,3.114
Max Scherzer,4,B,FF,-0.984,2.87
Max Scherzer,4,S,FT,0.981,1.709
Max Scherzer,4,B,SL,0.139,-0.052
Max Scherzer,4,S,CH,-0.787,1.439
Max Scherzer,4,S,SL,-0.548,1.5
Max Scherzer,4,S,FT,0.79,1.453
Max Scherzer,4,B,CH,0.716,-0.092
Max Scherzer,4,S,FT,-0.606,2.79
Max Scherzer,4,B,SL,0.837,0.746
Max Scherzer,4,S,FT,0.383,2.816
Max Scherzer,4,S,FT,-0.296,3.151
Max Scherzer,4,S,CH,-0.847,3.449
Max Scherzer,4,S,SL,-0.593,1.898
Max Scherzer,4,S,SL,-0.78,2.362
Max Scherzer,4,B,SL,1.367,1.211
Max Scherzer,4,S,SL,-0.185,2.082
Max Scherzer,4,B,FF,0.25,1.378
Max Scherzer,4,S,CH,-0.345,1.627
Max Scherzer,4,S,CH,-0.833,0.898
Max Scherzer,4,B,CH,-1.58,1.414
Max Scherzer,4,S,CH,-0.957,1.665
Max Scherzer,4,S,FT,0.567,2.539
Max Scherzer,4,B,FF,-1.752,2.361
Max Scherzer,4,B,SL,0.589,0.685
Max Scherzer,4,X,FT,0.706,2.918
Max Scherzer,4,S,FT,-1.024,2.486
Max Scherzer,4,S,FF,-0.696,2.239
Max Scherzer,4,X,CH,-0.012,1.543
Max Scherzer,4,S,SL,0.762,1.377
Max Scherzer,4,B,SL,0.937,0.876
Max Scherzer,4,S,FT,-0.153,2.14
Max Scherzer,4,S,SL,0.015,0.712
Max Scherzer,4,S,FT,-0.691,2.195
Max Scherzer,4,S,FT,-0.534,3.294
Max Scherzer,4,X,FT,0.616,1.916
Max Scherzer,4,S,CH,0.181,1.149
Max Scherzer,4,B,CH,-2.039,1.429
Max Scherzer,4,S,FT,-0.753,2.141
Max Scherzer,4,B,SL,-0.22,-0.968
Max Scherzer,4,S,CH,-0.449,0.89
Max Scherzer,4,X,FT,-0.517,2.343
Max Scherzer,4,S,CH,0.485,1.478
Max Scherzer,4,X,FT,-0.082,3.293
Max Scherzer,4,B,SL,-0.821,1.944
Max Scherzer,4,S,FF,0.818,2.081
Max Scherzer,4,B,FF,1.419,2.175
Max Scherzer,4,S,FT,0.316,1.696
Max Scherzer,4,S,FT,0.471,2.437
Max Scherzer,4,S,CH,-0.053,1.41
Max Scherzer,4,X,FF,-0.609,2.325
Max Scherzer,4,S,FF,-1.029,1.957
Max Scherzer,4,X,CH,0.308,1.294
Max Scherzer,4,X,FT,-0.822,2.09
Clayton Kershaw,4,B,FF,0.535,3.105
Clayton Kershaw,4,X,FF,0.331,2.945
Clayton Kershaw,4,B,FF,-1.334,2.04
Clayton Kershaw,4,S,FF,-1.185,2.682
Clayton Kershaw,4,S,SL,-0.792,2.909
Clayton Kershaw,4,S,SL,-0.533,1.862
Clayton Kershaw,4,S,CU,0.098,0.804
Corey Kluber,4,S,SI,-0.60434475870804,2.67665879983119
Corey Kluber,4,S,CU,0.0987444271393715,2.00243471722597
Corey Kluber,4,S,CU,-0.528454777448818,1.58676834418568
Corey Kluber,4,B,SI,0.81902038717061,1.18907106781326
Corey Kluber,4,B,SI,1.06076014058152,2.76601314355607
Corey Kluber,4,S,FF,0.749667037590561,2.98096423088106
Corey Kluber,4,S,SI,1.27345222390546,2.53853480452288
Corey Kluber,4,X,SI,-0.110516482178193,1.83310647900257
Corey Kluber,4,B,SI,-0.396819202472007,4.30734325319705
Corey Kluber,4,S,SI,-0.884590327900058,3.47114778697147
Corey Kluber,4,B,SI,-1.23869963002537,2.60014096316365
Corey Kluber,4,S,FF,0.433154551479569,2.87994495146053
Corey Kluber,4,S,SI,-0.881025383469379,2.12887708642833
Corey Kluber,4,S,CU,1.24027635290786,1.10793846342502
Corey Kluber,4,S,CU,0.621742120481267,1.61478258246904
Corey Kluber,4,S,FC,0.859863256613571,1.80432367189085
Corey Kluber,4,B,FC,0.270667623164449,3.43677041743747
Corey Kluber,4,S,SI,0.419863476687562,1.95480842339506
Corey Kluber,4,S,CU,0.298968872170125,2.07621915855396
Corey Kluber,4,X,CU,0.566493981838254,2.63715644073199
Corey Kluber,4,S,CU,0.344245780943478,1.35257846639873
Corey Kluber,4,S,CU,-0.662202308794729,1.91265755747021
Corey Kluber,4,B,CU,-0.235169329452389,0.185166685317779
Corey Kluber,4,X,SI,-0.163472852747749,2.81559827991209
Corey Kluber,4,S,SI,-0.855859641927789,1.76754721436096
Corey Kluber,4,S,SI,0.554795597393934,2.97672700351526
Corey Kluber,4,X,CU,-0.176630733188368,2.49639005740625
Corey Kluber,4,B,FC,1.30595209630621,3.07516180457959
Corey Kluber,4,B,SI,1.25486275858628,2.27030556152499
Corey Kluber,4,B,SI,1.39505589470061,2.19830563633636
Corey Kluber,4,S,SI,-0.733957282902164,2.70422036840503
Corey Kluber,4,B,FC,1.12980461296449,1.36931936214461
Corey Kluber,4,B,CU,1.47094261285445,1.24326533942435
Corey Kluber,4,S,SI,0.546331696043698,2.20815809308906
Corey Kluber,4,S,CU,0.976869662837836,1.30594579212602
Corey Kluber,4,X,CU,-0.0750615715139876,2.27710588928997
Corey Kluber,4,B,CU,0.553650408915451,1.05590932895355
Corey Kluber,4,S,FC,0.804381781277115,2.12386244206497
Corey Kluber,4,S,SI,0.657880562759033,2.58401057432476
Corey Kluber,4,X,CU,0.181966458318817,2.53117430670436
Corey Kluber,4,S,CU,0.879695144832199,2.14823281512353
Corey Kluber,4,X,CU,0.0605932394058204,2.11467660914064
Corey Kluber,4,S,CU,1.07422666329415,1.78930664249487
Corey Kluber,4,S,CU,0.519596198386207,1.86466321680881
Corey Kluber,4,X,CU,-0.366775797488947,2.0662975619733
Corey Kluber,4,B,FF,-1.5488929118951,3.77296833364272
Corey Kluber,4,B,CU,0.0486397638839335,1.59108139127712
Corey Kluber,4,B,CU,1.37682448835753,2.10541965551539
Corey Kluber,4,B,SI,0.563270045890164,3.81299731201432
Corey Kluber,4,S,FC,0.0814513678854504,1.93610290337754
Corey Kluber,4,B,CU,0.589324552831783,-0.548531734726406
Corey Kluber,4,S,FC,0.12418479721507,2.80361815959209
Corey Kluber,4,S,CU,0.545167484705625,1.79971750785799
Corey Kluber,4,S,FC,0.0154652236972409,1.50942387442222
Corey Kluber,4,S,SI,0.48180377948789,2.14457551090444
Corey Kluber,4,S,SI,0.584709265023599,1.86598376839265
Corey Kluber,4,B,FC,1.98173384853921,1.71461437788741
Corey Kluber,4,S,CU,1.05114170341718,1.44802021595434
Corey Kluber,4,S,SI,0.0415351344436055,3.60629364724291
Corey Kluber,4,S,SI,0.0143459488757136,3.26233284382693
Corey Kluber,4,S,CU,-0.181015149136081,2.30689059688997
Corey Kluber,4,X,CU,-0.808795172790921,2.34656730100049
Corey Kluber,4,S,SI,-0.144895998067514,2.22073917376735
Corey Kluber,4,B,SI,0.571474514822366,1.32081266322711
Corey Kluber,4,X,SI,1.04266101103161,2.86288071256328
Corey Kluber,4,B,CU,-1.11805308450147,2.24595540589101
Corey Kluber,4,S,CU,0.515438443935528,1.86055308171458
Corey Kluber,4,X,CU,0.889022148817059,2.11507282764995
Corey Kluber,4,X,FC,0.0656049762856944,3.23377509037826
Corey Kluber,4,S,SI,0.0376329306515604,3.21103178511453
Corey Kluber,4,S,CU,1.33369894228772,0.97996582602281
Corey Kluber,4,B,CU,1.71402813440785,1.35660686590447
Corey Kluber,4,B,CU,1.47107330736346,1.8047713935223
Corey Kluber,4,S,FC,0.281707552114883,2.23706679262446
Corey Kluber,4,X,CU,0.348416871056234,2.31232668915037
Corey Kluber,4,S,CU,0.0304442393570786,2.53583632432948
Corey Kluber,4,B,CU,0.831425461415469,1.19983497268256
Corey Kluber,4,S,SI,0.602522321522368,2.41890893976075
Corey Kluber,4,X,CU,1.05337962249099,1.80477607300363
Corey Kluber,4,S,SI,0.845614751475788,2.13319476136936
Corey Kluber,4,B,CU,1.42379869401311,1.68294109939012
Corey Kluber,4,B,CU,1.7717267571036,0.938745796718674
Corey Kluber,4,B,CU,1.51895444856503,1.59519361592583
Corey Kluber,4,S,SI,0.883703391903836,1.99483975009366
Corey Kluber,4,S,CU,1.22785620756509,1.87279736174299
Corey Kluber,4,S,SI,0.936077031953914,2.55604279479051
Corey Kluber,4,S,SI,0.436090836955385,2.34233665779857
Corey Kluber,4,X,CU,1.49579411708385,1.9783768356566
Corey Kluber,4,S,SI,0.768063833086816,2.5029194714772798
Corey Kluber,4,S,SI,0.566503619703179,2.64768892082356
Corey Kluber,4,S,SI,-0.538444559404244,3.16955060592797
Corey Kluber,4,B,SI,0.539130699068799,3.59860236232792
Corey Kluber,4,X,SI,0.243474509674889,3.27995808268121
Corey Kluber,4,B,SI,-0.322478073996621,4.21086400212737
Corey Kluber,4,S,FC,1.59843446911249,2.83173940409529
Corey Kluber,4,B,SI,1.31228693282349,3.02764678019516
Corey Kluber,4,S,FC,0.0809864063805512,3.43120337733337
Corey Kluber,4,S,SI,1.02905526012354,3.83288754612158
Corey Kluber,4,X,SI,0.268436944286499,2.89630227488253
Clayton Kershaw,4,S,FF,0.141,1.764
Clayton Kershaw,4,B,SL,-0.357,-0.131
Clayton Kershaw,4,B,FF,-1.177,2.217
Clayton Kershaw,4,S,FT,-0.859,3.125
Clayton Kershaw,4,B,SL,0.664,1.109
Clayton Kershaw,4,B,CU,0.368,1.21
Clayton Kershaw,4,S,FF,0.856,2.741
Clayton Kershaw,4,S,FF,0.486,2.045
Clayton Kershaw,4,X,FF,0.111,2.418
Clayton Kershaw,4,X,FF,-0.057,2.711
Clayton Kershaw,4,S,FF,-0.424,2.475
Clayton Kershaw,4,B,CU,1.024,1.949
Clayton Kershaw,4,S,SL,-0.143,0.818
Clayton Kershaw,4,X,SL,0.25,2.39
Clayton Kershaw,4,S,FF,-0.789,2.216
Clayton Kershaw,4,B,FF,-0.776,1.338
Clayton Kershaw,4,S,FF,0.504,2.533
Clayton Kershaw,4,S,CU,0.456,2.629
Clayton Kershaw,4,S,FT,0.26,4.324
Clayton Kershaw,4,B,FF,-0.86,1.552
Clayton Kershaw,4,S,FF,0.572,2.337
Clayton Kershaw,4,S,SL,0.252,2.283
Clayton Kershaw,4,S,FF,0.157,2.987
Clayton Kershaw,4,B,FF,-0.981,1.989
Clayton Kershaw,4,X,FF,-1.098,2.491
Clayton Kershaw,4,S,FF,-0.042,2.118
Clayton Kershaw,4,S,FF,-0.402,2.914
Clayton Kershaw,4,B,CU,-0.47,1.41
Clayton Kershaw,4,S,FF,-0.75,1.845
Clayton Kershaw,4,B,SL,0.361,0.385
Clayton Kershaw,4,X,FF,-0.63,2.785
Clayton Kershaw,4,B,FF,-0.833,1.197
Clayton Kershaw,4,X,FF,-0.225,2.149
Clayton Kershaw,4,B,FF,0.377,0.544
Clayton Kershaw,4,S,FT,0.477,2.215
Clayton Kershaw,4,B,FF,0.801,4.602
Clayton Kershaw,4,S,SL,-0.325,1.623
Clayton Kershaw,4,X,CU,-0.925,2.256
Clayton Kershaw,4,S,FF,-0.68,3.001
Clayton Kershaw,4,B,CU,0.126,5.137
Clayton Kershaw,4,X,SL,-1.052,2.426
Clayton Kershaw,4,B,SL,0.829,3.246
Clayton Kershaw,4,X,FF,-0.551,2.407
Clayton Kershaw,4,S,FF,-0.02,2.744
Clayton Kershaw,4,X,CU,-0.093,2.147
Clayton Kershaw,4,S,FF,-0.502,1.866
Clayton Kershaw,4,X,FF,0.852,2.528
Clayton Kershaw,4,S,FF,-0.055,3.162
Clayton Kershaw,4,X,FT,0.397,3.587
Clayton Kershaw,4,B,SL,-0.559,1.13
Clayton Kershaw,4,S,SL,0.627,1.785
Clayton Kershaw,4,B,SL,-0.36,0.951
Clayton Kershaw,4,S,SL,-0.227,3.475
Clayton Kershaw,4,S,SL,-0.139,1.415
Clayton Kershaw,4,B,FF,1.249,3.03
Clayton Kershaw,4,B,SL,-0.223,0.686
Clayton Kershaw,4,S,FF,-0.827,3.067
Clayton Kershaw,4,S,FT,-0.651,2.307
Clayton Kershaw,4,S,FT,-0.949,2.774
Clayton Kershaw,4,S,SL,-0.71,2.432
Clayton Kershaw,4,B,FF,1.214,3.734
Clayton Kershaw,4,S,FF,-1.162,2.838
Clayton Kershaw,4,X,FF,-0.264,3.107
Clayton Kershaw,4,S,SL,0.697,2.638
Clayton Kershaw,4,B,FT,0.986,3.683
Clayton Kershaw,4,B,CU,0.328,0.838
Clayton Kershaw,4,S,SL,-0.205,1.374
Clayton Kershaw,4,B,SL,0.859,0.209
Clayton Kershaw,4,S,SL,-0.409,2.033
Clayton Kershaw,4,X,FF,-0.405,2.85
Clayton Kershaw,4,B,SL,-0.259,0.529
Clayton Kershaw,4,B,SL,-0.253,0.155
Clayton Kershaw,4,B,FF,-0.886,0.916
Clayton Kershaw,4,B,FF,-0.837,-0.236
Clayton Kershaw,4,S,FF,0.206,3.895
Clayton Kershaw,4,S,FF,-0.403,3.309
Clayton Kershaw,4,S,FF,0.517,3.174
Clayton Kershaw,4,S,FF,0.599,2.039
Clayton Kershaw,4,B,CU,0.066,-0.578
Clayton Kershaw,4,X,SL,-0.129,2.743
Clayton Kershaw,4,B,FF,-0.59,1.545
Clayton Kershaw,4,X,FF,0.829,3.2
Corey Kluber,4,B,FF,0.477,1.242
Corey Kluber,4,B,FF,1.719,2.708
Corey Kluber,4,S,FF,0.96,2.397
Corey Kluber,4,B,FF,2.679,1.881
Corey Kluber,4,S,FF,1.023,2.64
Corey Kluber,4,X,SL,0.867,1.754
Corey Kluber,4,B,SI,0.633,1.793
Corey Kluber,4,X,SL,0.329,2.367
Corey Kluber,4,B,SI,1.129,1.745
Corey Kluber,4,S,SI,0.265,2.147
Corey Kluber,4,B,SL,0.608,1.928
Corey Kluber,4,S,SL,-0.453,1.438
Corey Kluber,4,B,SL,0.412,0.718
Corey Kluber,4,X,SI,0.445,2.322
Corey Kluber,4,S,FF,0.772,2.078
Corey Kluber,4,S,SL,0.156,1.814
Corey Kluber,4,B,SL,1.367,0.28
